"id","uuid","org_uuid","machine","observed_at","forwarded_at","user","application","field","coord_x","coord_y","action","value","clipboard","monetary_amount","keystrokes","created_at","updated_at","screenshot_uuid","dom_uuid","source","cycle_id"
358,"4f55f688-da15-11e7-a381-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:51.827","2017-12-05 23:37:51","Administrator","chrome","first_name",,,"inputText","Sydnee",,,"Sydnee","2017-12-05 23:38:26.072226","2017-12-05 23:38:26.072226","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
359,"4fa2411e-da15-11e7-a201-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:52.327","2017-12-05 23:37:52","Administrator","chrome","last_name",,,"inputText","Lowe",,,"Lowe","2017-12-05 23:38:26.455514","2017-12-05 23:38:26.455514","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
360,"4fee8c70-da15-11e7-8312-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:52.827","2017-12-05 23:37:52","Administrator","chrome","phone_work",,,"inputText","260-101-6151 x993",,,"260-101-6151 x993","2017-12-05 23:38:26.827389","2017-12-05 23:38:26.827389","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
361,"504a4058-da15-11e7-a282-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:53.428","2017-12-05 23:37:53","Administrator","chrome","Leads0emailAddress0",,,"inputText","catharine@steubercain.info",,,"catharine@steubercain.info","2017-12-05 23:38:27.267014","2017-12-05 23:38:27.267014","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
362,"50a5cd36-da15-11e7-9b09-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:54.028","2017-12-05 23:37:54","Administrator","chrome","opportunity_amount",,,"inputText","$81.07",,"81.07","$81.07","2017-12-05 23:38:27.645965","2017-12-05 23:38:33.129631","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
363,"50f21876-da15-11e7-bcd8-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:54.528","2017-12-05 23:37:54","Administrator","chrome","primary_address_city",,,"inputText","Tillmanmouth",,,"Tillmanmouth","2017-12-05 23:38:27.959557","2017-12-05 23:38:27.959557","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
364,"513e3c0a-da15-11e7-99b9-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:55.027","2017-12-05 23:37:55","Administrator","chrome","primary_address_state",,,"inputText","Indiana",,,"Indiana","2017-12-05 23:38:28.312052","2017-12-05 23:38:28.312052","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
365,"518aae58-da15-11e7-99f9-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:55.528","2017-12-05 23:37:55","Administrator","chrome","primary_address_postalcode",,,"inputText","51604",,,"51604","2017-12-05 23:38:28.658084","2017-12-05 23:38:28.658084","54c6e9a2-da15-11e7-af77-0aae563a0914","553eaffa-da15-11e7-8330-0aae563a0914","web",4
368,"5649b7e2-da15-11e7-b8e9-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:38:03.492","2017-12-05 23:38:03","Administrator","chrome","first_name",,,"inputText","Jadyn",,,"Jadyn","2017-12-05 23:39:25.93308","2017-12-05 23:39:25.93308","5bc3853e-da15-11e7-9754-0aae563a0914","5c42788c-da15-11e7-b65b-0aae563a0914","web",4
369,"5695db5c-da15-11e7-bba7-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:38:03.99","2017-12-05 23:38:03","Administrator","chrome","last_name",,,"inputText","Lind",,,"Lind","2017-12-05 23:39:26.280572","2017-12-05 23:39:26.280572","5bc3853e-da15-11e7-9754-0aae563a0914","5c42788c-da15-11e7-b65b-0aae563a0914","web",4
345,"3dde4b98-da15-11e7-81af-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:22.522","2017-12-05 23:37:22","Administrator","chrome","phone_work",,,"inputText","949-492-7243",,,"949-492-7243","2017-12-05 23:38:21.019504","2017-12-05 23:38:21.019504","41bce0c6-da15-11e7-8a53-0aae563a0914","423f2f80-da15-11e7-8922-0aae563a0914","web",3
346,"3e39ff82-da15-11e7-bdbc-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:23.122","2017-12-05 23:37:23","Administrator","chrome","Leads0emailAddress0",,,"inputText","elisha_nikolaus@harris.name",,,"elisha_nikolaus@harris.name","2017-12-05 23:38:21.337197","2017-12-05 23:38:21.337197","41bce0c6-da15-11e7-8a53-0aae563a0914","423f2f80-da15-11e7-8922-0aae563a0914","web",3
347,"3e8623a8-da15-11e7-b3c9-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:23.621","2017-12-05 23:37:23","Administrator","chrome","opportunity_amount",,,"inputText","$12.89",,"12.89","$12.89","2017-12-05 23:38:21.722113","2017-12-05 23:38:25.197142","41bce0c6-da15-11e7-8a53-0aae563a0914","423f2f80-da15-11e7-8922-0aae563a0914","web",3
348,"4345f08c-da15-11e7-a893-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:31.589","2017-12-05 23:37:31","Administrator","chrome","first_name",,,"inputText","Victor",,,"Victor","2017-12-05 23:38:22.225386","2017-12-05 23:38:22.225386","47c50ae2-da15-11e7-9515-0aae563a0914","483b2492-da15-11e7-bcc6-0aae563a0914","web",3
404,"9f18345a-da16-11e7-89b6-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:15.137","2017-12-05 23:47:15","Administrator","chrome","last_name",,,"inputText","Jast",,,"Jast","2017-12-05 23:48:32.966576","2017-12-05 23:48:32.966576","a43cb664-da16-11e7-8ca3-0aae563a0914","a4b78b0a-da16-11e7-bb94-0aae563a0914","web",6
405,"9f73c1d0-da16-11e7-bab7-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:15.738","2017-12-05 23:47:15","Administrator","chrome","phone_work",,,"inputText","(373) 412-8031 x9455",,,"(373) 412-8031 x9455","2017-12-05 23:48:33.313185","2017-12-05 23:48:33.313185","a43cb664-da16-11e7-8ca3-0aae563a0914","a4b78b0a-da16-11e7-bb94-0aae563a0914","web",6
406,"9fcf4eae-da16-11e7-93c1-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:16.337","2017-12-05 23:47:16","Administrator","chrome","Leads0emailAddress0",,,"inputText","caidy_sipes@erdman.info",,,"caidy_sipes@erdman.info","2017-12-05 23:48:33.859766","2017-12-05 23:48:33.859766","a43cb664-da16-11e7-8ca3-0aae563a0914","a4b78b0a-da16-11e7-bb94-0aae563a0914","web",6
398,"98b19730-da16-11e7-b94d-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:04.398","2017-12-05 23:47:04","Administrator","chrome","first_name",,,"inputText","Juliet",,,"Juliet","2017-12-05 23:48:30.791907","2017-12-05 23:48:30.791907","9d43280a-da16-11e7-a4e9-0aae563a0914","9db9dea8-da16-11e7-ab3e-0aae563a0914","web",5
399,"98fde27a-da16-11e7-ac23-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:04.898","2017-12-05 23:47:04","Administrator","chrome","last_name",,,"inputText","Douglas",,,"Douglas","2017-12-05 23:48:31.123082","2017-12-05 23:48:31.123082","9d43280a-da16-11e7-a4e9-0aae563a0914","9db9dea8-da16-11e7-ab3e-0aae563a0914","web",5
400,"99596f54-da16-11e7-8661-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:05.498","2017-12-05 23:47:05","Administrator","chrome","phone_work",,,"inputText","(780) 078-5064",,,"(780) 078-5064","2017-12-05 23:48:31.455009","2017-12-05 23:48:31.455009","9d43280a-da16-11e7-a4e9-0aae563a0914","9db9dea8-da16-11e7-ab3e-0aae563a0914","web",5
401,"99b4fc24-da16-11e7-bb3a-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:06.098","2017-12-05 23:47:06","Administrator","chrome","Leads0emailAddress0",,,"inputText","ralph@koepportiz.co",,,"ralph@koepportiz.co","2017-12-05 23:48:31.778003","2017-12-05 23:48:31.778003","9d43280a-da16-11e7-a4e9-0aae563a0914","9db9dea8-da16-11e7-ab3e-0aae563a0914","web",5
411,"a5cc2c70-da16-11e7-a2b0-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:26.382","2017-12-05 23:47:26","Administrator","chrome","first_name",,,"inputText","Lourdes",,,"Lourdes","2017-12-05 23:48:36.345382","2017-12-05 23:48:36.345382","aa509fa4-da16-11e7-9902-0aae563a0914","aac66bd8-da16-11e7-a506-0aae563a0914","web",5
412,"a618a078-da16-11e7-8d33-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:26.883","2017-12-05 23:47:26","Administrator","chrome","last_name",,,"inputText","Harris",,,"Harris","2017-12-05 23:48:36.770299","2017-12-05 23:48:36.770299","aa509fa4-da16-11e7-9902-0aae563a0914","aac66bd8-da16-11e7-a506-0aae563a0914","web",5
413,"a664eb14-da16-11e7-a894-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:27.384","2017-12-05 23:47:27","Administrator","chrome","phone_work",,,"inputText","624-383-0936 x3058",,,"624-383-0936 x3058","2017-12-05 23:48:37.249919","2017-12-05 23:48:37.249919","aa509fa4-da16-11e7-9902-0aae563a0914","aac66bd8-da16-11e7-a506-0aae563a0914","web",5
182,"b5ce7d09-b289-4ac1-8b63-b33bf5ceb8f8","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:08.3657","2017-12-05 23:33:08","Administrator","Google Chrome",,,,"KEY_PRESS","ENTER",,,"","2017-12-05 23:33:22.618272","2017-12-05 23:33:22.618272","c82b6cdf-ee1e-4a3f-a6d9-292f78661920","051aa31a-4135-4f17-86e7-caa7a9cde35e","win",
183,"a53efa64-da14-11e7-b50e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:06.463","2017-12-05 23:33:06","Administrator","chrome","user_name",,,"inputText","user",,,"user","2017-12-05 23:33:23.169283","2017-12-05 23:33:23.169283","a66d66e6-da14-11e7-abe1-0aae563a0914","a6788a6e-da14-11e7-a155-0aae563a0914","web",
184,"5adf0699-0f85-47b0-a8cd-398fdca23173","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:12.4607","2017-12-05 23:33:12","Administrator","Google Chrome",,,,"KEY_PRESS","Active Window",,,"","2017-12-05 23:34:30.384665","2017-12-05 23:34:30.384665","03612fd4-79f4-4d0b-a330-c21773170e37","d460daaa-f36a-40d0-ab51-4f4ed6f251fb","win",
448,"f0285bd3-c41f-43ec-9d5f-415f4565bbc2","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:32.6236","2017-12-05 23:48:32","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:49:18.560006","2017-12-05 23:49:18.560006","680b0df0-cf39-4817-8692-f8d746b1ebce","50dfe2c5-575f-4860-b540-929d2edde2df","win",
449,"67a8790f-2986-4945-abda-36d516c0ee60","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:42.7364","2017-12-05 23:48:42","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:49:18.966888","2017-12-05 23:49:18.966888","1f80c496-3cd5-406b-ae86-9eaff3bc24a4","dd95183a-ae35-468a-a1d8-435969998847","win",
450,"af8def2e-db90-4515-9850-9309b8ef2814","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:54.4262","2017-12-05 23:48:54","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:49:19.515918","2017-12-05 23:49:19.515918","5a7ed0c5-0355-459a-a4d3-ac0c7f293060","7a28d21b-0c76-4790-9145-1c6dfa1ad5cf","win",
451,"99c277f5-8838-4f4d-9112-acfc24e8e9d4","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:06.145","2017-12-05 23:49:06","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:49:19.952157","2017-12-05 23:49:19.952157","5e95cb7e-b0e2-497a-8f02-aabb04ca0a6f","b82e8850-5f41-459c-9b26-af4f5409ae55","win",
194,"c02ca21e-da14-11e7-a822-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:51.641","2017-12-05 23:33:51","Administrator","chrome","first_name",,,"inputText","Melyna",,,"Melyna","2017-12-05 23:34:34.108708","2017-12-05 23:34:34.108708","c5a8b8b4-da14-11e7-bf16-0aae563a0914","c61e5de8-da14-11e7-9b99-0aae563a0914","web",4
195,"c078ecba-da14-11e7-b939-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:52.142","2017-12-05 23:33:52","Administrator","chrome","last_name",,,"inputText","Jast",,,"Jast","2017-12-05 23:34:34.45292","2017-12-05 23:34:34.45292","c5a8b8b4-da14-11e7-bf16-0aae563a0914","c61e5de8-da14-11e7-9b99-0aae563a0914","web",4
196,"c0d40508-da14-11e7-822c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:52.74","2017-12-05 23:33:52","Administrator","chrome","phone_work",,,"inputText","(373) 412-8031 x9455",,,"(373) 412-8031 x9455","2017-12-05 23:34:34.773707","2017-12-05 23:34:34.773707","c5a8b8b4-da14-11e7-bf16-0aae563a0914","c61e5de8-da14-11e7-9b99-0aae563a0914","web",4
210,"ce3f0540-da14-11e7-b04e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:34:15.25","2017-12-05 23:34:15","Administrator","chrome","Leads0emailAddress0",,,"inputText","devon@dickihauck.com",,,"devon@dickihauck.com","2017-12-05 23:34:40.453686","2017-12-05 23:34:40.453686","d2b239ba-da14-11e7-8bab-0aae563a0914","d3296474-da14-11e7-85b7-0aae563a0914","web",4
211,"ce8b5082-da14-11e7-8140-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:34:15.75","2017-12-05 23:34:15","Administrator","chrome","opportunity_amount",,,"inputText","$68.45",,"68.45","$68.45","2017-12-05 23:34:40.818984","2017-12-05 23:34:44.944773","d2b239ba-da14-11e7-8bab-0aae563a0914","d3296474-da14-11e7-85b7-0aae563a0914","web",4
349,"43926246-da15-11e7-a731-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:32.09","2017-12-05 23:37:32","Administrator","chrome","last_name",,,"inputText","Wolff",,,"Wolff","2017-12-05 23:38:22.584845","2017-12-05 23:38:22.584845","47c50ae2-da15-11e7-9515-0aae563a0914","483b2492-da15-11e7-bcc6-0aae563a0914","web",3
350,"43deac86-da15-11e7-b6d5-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:32.59","2017-12-05 23:37:32","Administrator","chrome","phone_work",,,"inputText","213-839-9480 x4021",,,"213-839-9480 x4021","2017-12-05 23:38:22.949045","2017-12-05 23:38:22.949045","47c50ae2-da15-11e7-9515-0aae563a0914","483b2492-da15-11e7-bcc6-0aae563a0914","web",3
351,"443a1348-da15-11e7-9036-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:33.19","2017-12-05 23:37:33","Administrator","chrome","Leads0emailAddress0",,,"inputText","patricia.rice@aufderhar.info",,,"patricia.rice@aufderhar.info","2017-12-05 23:38:23.317919","2017-12-05 23:38:23.317919","47c50ae2-da15-11e7-9515-0aae563a0914","483b2492-da15-11e7-bcc6-0aae563a0914","web",3
352,"4486377e-da15-11e7-b126-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:33.689","2017-12-05 23:37:33","Administrator","chrome","opportunity_amount",,,"inputText","$44.61",,"44.61","$44.61","2017-12-05 23:38:23.635246","2017-12-05 23:38:25.296741","47c50ae2-da15-11e7-9515-0aae563a0914","483b2492-da15-11e7-bcc6-0aae563a0914","web",3
353,"4947d918-da15-11e7-b687-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:41.668","2017-12-05 23:37:41","Administrator","chrome","first_name",,,"inputText","Pearl",,,"Pearl","2017-12-05 23:38:24.042319","2017-12-05 23:38:24.042319","4dcee29a-da15-11e7-bba9-0aae563a0914","4e48cb8c-da15-11e7-b8f9-0aae563a0914","web",3
189,"ba18b6a2-da14-11e7-bb7f-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:41.445","2017-12-05 23:33:41","Administrator","chrome","first_name",,,"inputText","Juliet",,,"Juliet","2017-12-05 23:34:32.250911","2017-12-05 23:34:32.250911","bea6c6a6-da14-11e7-9234-0aae563a0914","bf256bde-da14-11e7-8e84-0aae563a0914","web",3
190,"ba6502c2-da14-11e7-9bfd-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:41.945","2017-12-05 23:33:41","Administrator","chrome","last_name",,,"inputText","Douglas",,,"Douglas","2017-12-05 23:34:32.609892","2017-12-05 23:34:32.609892","bea6c6a6-da14-11e7-9234-0aae563a0914","bf256bde-da14-11e7-8e84-0aae563a0914","web",3
191,"bac042e4-da14-11e7-bf1a-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:42.544","2017-12-05 23:33:42","Administrator","chrome","phone_work",,,"inputText","(780) 078-5064",,,"(780) 078-5064","2017-12-05 23:34:32.944815","2017-12-05 23:34:32.944815","bea6c6a6-da14-11e7-9234-0aae563a0914","bf256bde-da14-11e7-8e84-0aae563a0914","web",3
192,"bb1c1dc6-da14-11e7-85c0-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:43.145","2017-12-05 23:33:43","Administrator","chrome","Leads0emailAddress0",,,"inputText","ralph@koepportiz.co",,,"ralph@koepportiz.co","2017-12-05 23:34:33.328013","2017-12-05 23:34:33.328013","bea6c6a6-da14-11e7-9234-0aae563a0914","bf256bde-da14-11e7-8e84-0aae563a0914","web",3
193,"bb684164-da14-11e7-9ef2-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:33:43.645","2017-12-05 23:33:43","Administrator","chrome","opportunity_amount",,,"inputText","$82.92",,"82.92","$82.92","2017-12-05 23:34:33.722422","2017-12-05 23:34:36.177276","bea6c6a6-da14-11e7-9234-0aae563a0914","bf256bde-da14-11e7-8e84-0aae563a0914","web",3
279,"0513597a-da15-11e7-862f-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:35:47.239","2017-12-05 23:35:47","Administrator","chrome","Leads0emailAddress0",,,"inputText","americo@fay.net",,,"americo@fay.net","2017-12-05 23:36:18.711639","2017-12-05 23:36:18.711639","08a073e4-da15-11e7-b2af-0aae563a0914","0922c2a2-da15-11e7-a21b-0aae563a0914","web",3
297,"11175176-da15-11e7-b49c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:07.397","2017-12-05 23:36:07","Administrator","chrome","first_name",,,"inputText","Kendrick",,,"Kendrick","2017-12-05 23:37:38.389188","2017-12-05 23:37:38.389188","159c5f40-da15-11e7-a0e3-0aae563a0914","161a405c-da15-11e7-ad45-0aae563a0914","web",3
298,"11637512-da15-11e7-aa0c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:07.897","2017-12-05 23:36:07","Administrator","chrome","last_name",,,"inputText","Witting",,,"Witting","2017-12-05 23:37:38.796982","2017-12-05 23:37:38.796982","159c5f40-da15-11e7-a0e3-0aae563a0914","161a405c-da15-11e7-ad45-0aae563a0914","web",3
452,"c7cd060a-da16-11e7-9225-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:23.431","2017-12-05 23:48:23","Administrator","chrome","first_name",,,"inputText","Guy",,,"Guy","2017-12-05 23:49:20.377448","2017-12-05 23:49:20.377448","cd3fa76c-da16-11e7-89c9-0aae563a0914","cdb65d64-da16-11e7-9c92-0aae563a0914","web",6
299,"11bf02b0-da15-11e7-8dcd-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:08.497","2017-12-05 23:36:08","Administrator","chrome","phone_work",,,"inputText","687.156.5122",,,"687.156.5122","2017-12-05 23:37:39.176125","2017-12-05 23:37:39.176125","159c5f40-da15-11e7-a0e3-0aae563a0914","161a405c-da15-11e7-ad45-0aae563a0914","web",3
300,"121add92-da15-11e7-ae67-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:09.098","2017-12-05 23:36:09","Administrator","chrome","Leads0emailAddress0",,,"inputText","judson@stoltenberg.co",,,"judson@stoltenberg.co","2017-12-05 23:37:39.580274","2017-12-05 23:37:39.580274","159c5f40-da15-11e7-a0e3-0aae563a0914","161a405c-da15-11e7-ad45-0aae563a0914","web",3
255,"f020e376-da14-11e7-b844-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:35:12.095","2017-12-05 23:35:12","Administrator","chrome","first_name",,,"inputText","Ruth",,,"Ruth","2017-12-05 23:36:09.027716","2017-12-05 23:36:09.027716","f4a63ff0-da14-11e7-bd06-0aae563a0914","f527081c-da14-11e7-a744-0aae563a0914","web",3
256,"f06d07b0-da14-11e7-a238-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:35:12.594","2017-12-05 23:35:12","Administrator","chrome","last_name",,,"inputText","Auer",,,"Auer","2017-12-05 23:36:09.496321","2017-12-05 23:36:09.496321","f4a63ff0-da14-11e7-bd06-0aae563a0914","f527081c-da14-11e7-a744-0aae563a0914","web",3
257,"f0c84662-da14-11e7-8c91-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:35:13.193","2017-12-05 23:35:13","Administrator","chrome","phone_work",,,"inputText","770.452.9243 x9932",,,"770.452.9243 x9932","2017-12-05 23:36:09.971284","2017-12-05 23:36:09.971284","f4a63ff0-da14-11e7-bd06-0aae563a0914","f527081c-da14-11e7-a744-0aae563a0914","web",3
258,"f123faf4-da14-11e7-892c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:35:13.793","2017-12-05 23:35:13","Administrator","chrome","Leads0emailAddress0",,,"inputText","jakob@bogisich.info",,,"jakob@bogisich.info","2017-12-05 23:36:10.319919","2017-12-05 23:36:10.319919","f4a63ff0-da14-11e7-bd06-0aae563a0914","f527081c-da14-11e7-a744-0aae563a0914","web",3
259,"f17045ac-da14-11e7-8631-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:35:14.293","2017-12-05 23:35:14","Administrator","chrome","opportunity_amount",,,"inputText","$94.49",,"94.49","$94.49","2017-12-05 23:36:10.638195","2017-12-05 23:36:14.305166","f4a63ff0-da14-11e7-bd06-0aae563a0914","f527081c-da14-11e7-a744-0aae563a0914","web",3
301,"1266daa8-da15-11e7-8c3f-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:09.597","2017-12-05 23:36:09","Administrator","chrome","opportunity_amount",,,"inputText","$56.22",,"56.22","$56.22","2017-12-05 23:37:39.928998","2017-12-05 23:37:56.100248","159c5f40-da15-11e7-a0e3-0aae563a0914","161a405c-da15-11e7-ad45-0aae563a0914","web",3
302,"171a4b6c-da15-11e7-8047-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:17.483","2017-12-05 23:36:17","Administrator","chrome","first_name",,,"inputText","Rod",,,"Rod","2017-12-05 23:37:40.46716","2017-12-05 23:37:40.46716","1ba377de-da15-11e7-acfb-0aae563a0914","1c26b00a-da15-11e7-ac31-0aae563a0914","web",3
303,"1775d858-da15-11e7-a962-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:18.083","2017-12-05 23:36:18","Administrator","chrome","last_name",,,"inputText","McLaughlin",,,"McLaughlin","2017-12-05 23:37:40.818914","2017-12-05 23:37:40.818914","1ba377de-da15-11e7-acfb-0aae563a0914","1c26b00a-da15-11e7-ac31-0aae563a0914","web",3
304,"17c22392-da15-11e7-b9a2-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:18.583","2017-12-05 23:36:18","Administrator","chrome","phone_work",,,"inputText","278-145-3306",,,"278-145-3306","2017-12-05 23:37:41.219116","2017-12-05 23:37:41.219116","1ba377de-da15-11e7-acfb-0aae563a0914","1c26b00a-da15-11e7-ac31-0aae563a0914","web",3
305,"181db064-da15-11e7-8d25-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:36:19.184","2017-12-05 23:36:19","Administrator","chrome","Leads0emailAddress0",,,"inputText","casandra.osinski@weber.io",,,"casandra.osinski@weber.io","2017-12-05 23:37:41.567166","2017-12-05 23:37:41.567166","1ba377de-da15-11e7-acfb-0aae563a0914","1c26b00a-da15-11e7-ac31-0aae563a0914","web",3
